,price,rating_value,review_count,cover_type,paper_type,rating_ratio,book_name,will_read_count,now_reading_count,already_read_count,favourite_count,purchase_info,page_num
987,106.16,,,Karton Kapak,Kitap Kağıdı,0.0,"Kendini Terk Etme: Geçmişinizi İyileştirin, İlişki kalıplarınızı Dönüştürün",1.0,0.0,0.0,11.0,7.0,320
988,55.93,4.0,1.0,Karton Kapak,Kitap Kağıdı,80.0,Bırak Bu İşleri!,0.0,0.0,1.0,16.0,12.0,204
989,13.0,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Başarıya Engel Yok,2.0,0.0,0.0,15.0,17.0,192
990,51.0,,,Karton Kapak,Kitap Kağıdı,0.0,Yat Gez Para Kazan,1.0,0.0,1.0,10.0,24.0,76
991,33.0,,,Karton Kapak,Kitap Kağıdı,0.0,Ruhumun İlacı Kelime-i Şahadet,0.0,0.0,0.0,14.0,42.0,48
992,64.35,,,Karton Kapak,Kuşe Kağıt,0.0,Barınak İnşası - Hayatta Kalma Becerileri El Kitabı,0.0,0.0,2.0,32.0,29.0,48
993,89.38,2.0,4.0,Karton Kapak,Kitap Kağıdı,48.0,Lisandan İnsana Hitabet Diksiyon Ve Türkçenin Sırları,5.0,0.0,3.0,62.0,59.0,320
994,63.0,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Mutluluk Yolu,1.0,0.0,0.0,8.0,7.0,232
995,30.8,,,Karton Kapak,Kitap Kağıdı,0.0,25. Gün  25 Günde Kendi Kendine Yaşam Koçluğu Rehberliği,0.0,0.0,0.0,7.0,8.0,80
996,157.5,4.0,1.0,Karton Kapak,Kitap Kağıdı,86.7,Avrupa'nın Anası Anadolu  Küçük Asya’da Batı Kültürünün Kökenleri,1.0,1.0,1.0,91.0,64.0,320
997,78.0,3.0,2.0,Karton Kapak,Kitap Kağıdı,63.3,Aşkın Beden Dili,4.0,0.0,3.0,128.0,116.0,154
998,43.2,,,Karton Kapak,Kitap Kağıdı,0.0,Ruhun Dengesi,0.0,0.0,0.0,4.0,8.0,208
999,55.31,,,Karton Kapak,Kitap Kağıdı,0.0,Terapi Tadında Yazılar,0.0,0.0,0.0,25.0,27.0,192
1000,100.1,5.0,1.0,Karton Kapak,Kitap Kağıdı,90.0,Başarı Yolunda Bahanem Yok,2.0,0.0,1.0,27.0,39.0,368
1001,85.8,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,"Umut, Kendi Enkazından",0.0,0.0,1.0,4.0,8.0,300
1002,100.0,,,Karton Kapak,Kitap Kağıdı,0.0,Geleceğe Bir Sen Bırak,0.0,0.0,0.0,5.0,19.0,272
1003,259.35,5.0,,Ciltli,Kitap Kağıdı,100.0,Gençler İçin Üçüncü Şempanze:  İnsan Türünün Evrimi Ve Geleceği - Ciltli,8.0,1.0,2.0,101.0,36.0,384
1004,35.1,,,Karton Kapak,Kitap Kağıdı,0.0,Duygu Nedir ve Nasıl Yönetilir?,0.0,0.0,0.0,9.0,15.0,256
1005,42.12,,,Karton Kapak,Kitap Kağıdı,0.0,Mutluluk Psikolojisi,2.0,1.0,0.0,47.0,39.0,120
1006,40.04,,,Karton Kapak,Kitap Kağıdı,0.0,İsmin Kaderindir,0.0,0.0,1.0,16.0,6.0,96
1007,81.25,,,Karton Kapak,Kitap Kağıdı,0.0,Başaranlar Kulübü  Kendi Gücüne İnanan Girişimciler,1.0,0.0,0.0,5.0,7.0,216
1008,55.0,,,Karton Kapak,Kitap Kağıdı,0.0,Sevgili Herkes,1.0,0.0,0.0,5.0,7.0,168
1009,64.35,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Genç Psikoloji ,3.0,1.0,6.0,80.0,103.0,280
1010,51.56,,,Karton Kapak,Kitap Kağıdı,0.0,Annelik Geliyorum Demez,1.0,0.0,0.0,5.0,7.0,104
1011,68.4,,,Karton Kapak,Kitap Kağıdı,0.0,Hayatını Baştan Yaz  Kendini Dönüştürme Sanatı,1.0,0.0,0.0,13.0,6.0,312
1012,113.25,,,Karton Kapak,Kitap Kağıdı,0.0,Ruhun Hikayesi,0.0,0.0,1.0,7.0,72.0,328
1013,109.0,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Kendimize Doğru Soruları Sormak ,1.0,0.0,1.0,8.0,17.0,220
1014,99.0,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Kariyer Yolculuğunda Doğru Adım At,0.0,1.0,0.0,3.0,9.0,198
1015,44.69,5.0,,Karton Kapak,Kitap Kağıdı,100.0,"Gençler, Dost Olun Ki, Gerçek Dostu Bulasınız!",1.0,0.0,0.0,5.0,7.0,144
1016,82.8,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Next Generation Marketing Şifreleri,1.0,1.0,3.0,33.0,185.0,90
1017,56.25,5.0,3.0,Karton Kapak,Kitap Kağıdı,90.0,Yüzleşme,4.0,1.0,4.0,43.0,46.0,162
1018,33.0,3.0,1.0,Karton Kapak,Kitap Kağıdı,50.0,21 Günde Evliliğimi Şifalandırdım,3.0,0.0,1.0,16.0,71.0,144
1019,87.5,4.0,1.0,Karton Kapak,Kitap Kağıdı,85.0,Çocukluktan Ergenliğe Duygusal Gelişim ve Öz Güven,2.0,0.0,0.0,74.0,66.0,240
1020,89.7,,,Karton Kapak,Kitap Kağıdı,0.0,Sağduyu / Hayatımızı değiştiren kararları nasıl alırız?,0.0,0.0,1.0,38.0,20.0,200
1021,165.0,4.0,,Karton Kapak,Kitap Kağıdı,80.0,Yeni Nesil Erkek,3.0,0.0,2.0,33.0,39.0,320
1022,132.6,,,Karton Kapak,Kitap Kağıdı,0.0,Buzdağımız Eriyor  Her Koşulda Değişmek ve Başarılı Olmak,0.0,0.0,0.0,13.0,6.0,168
1023,60.78,,,Karton Kapak,Kitap Kağıdı,0.0,Yaratıcılık,2.0,0.0,0.0,11.0,5.0,64
1024,148.5,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,"Erkek Dosyaları  Erkekler Hayat, Aşk, Flört ve Daha Fazlası Hakkında Gerçekten Ne Düşünürler",1.0,0.0,0.0,28.0,18.0,288
1025,58.5,,,Karton Kapak,Kitap Kağıdı,0.0,Stresli Bir Dünyada Mutlu Çocuk Yetiştirmek,1.0,0.0,2.0,18.0,15.0,200
1026,60.8,4.0,6.0,Karton Kapak,Kitap Kağıdı,87.7,Üstün Zekalı Çocuklar İçin Başarının 101 Sırrı,5.0,0.0,7.0,76.0,153.0,196
1027,32.5,4.0,14.0,Karton Kapak,Kitap Kağıdı,82.8,Senin Yolun,20.0,2.0,24.0,109.0,373.0,160
1028,64.13,5.0,1.0,Karton Kapak,Kitap Kağıdı,90.0,Akıl Sermayeye Fark Atar,0.0,0.0,2.0,34.0,28.0,224
1029,64.35,,,Karton Kapak,Kitap Kağıdı,0.0,Ebeveynliğin Yol Haritası,0.0,0.0,0.0,11.0,18.0,272
1030,55.61,,,Karton Kapak,Kitap Kağıdı,0.0,Mutluluk Sana Yakışıyor,0.0,0.0,0.0,18.0,15.0,224
1031,83.0,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,İletişimin Aşk Hali,0.0,0.0,0.0,10.0,237.0,156
1032,39.6,,,Karton Kapak,Kitap Kağıdı,0.0,Çocuklarla İletişim ve Oyun,0.0,0.0,0.0,2.0,322.0,180
1033,50.05,3.0,2.0,Karton Kapak,Kitap Kağıdı,60.0,Stressiz Yaşamanın Yolları,5.0,0.0,3.0,79.0,66.0,142
1034,112.0,4.0,1.0,Karton Kapak,Kitap Kağıdı,80.0,Güçlü Beyin ,4.0,0.0,0.0,60.0,53.0,384
1035,86.24,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Gerçekten İnsan mısın?,0.0,0.0,0.0,6.0,6.0,109
1036,257.73,,,Karton Kapak,Kuşe Kağıt,0.0,Grafik Tasarım Süreci  Tasarım Okulunda Nasıl Başarılı Olunur,0.0,0.0,0.0,37.0,7.0,200
1037,24.94,,,Karton Kapak,Kitap Kağıdı,0.0,Anneanne Bana Gerçek Hayat Hikayesi Anlat,0.0,0.0,0.0,2.0,8.0,80
1038,59.13,4.0,,Karton Kapak,Kitap Kağıdı,76.0,Hiçlik Yolu,5.0,0.0,4.0,42.0,67.0,240
1039,101.75,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Mecbur muyum?,1.0,0.0,1.0,8.0,26.0,200
1040,79.06,4.0,2.0,Karton Kapak,Kitap Kağıdı,80.0,B*k Gibi Hissetmekten Nasıl Vazgeçilir?,8.0,1.0,10.0,185.0,193.0,216
1041,60.5,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Kendimi Formatladım,0.0,0.0,1.0,26.0,15.0,272
1042,104.0,,,Karton Kapak,Kitap Kağıdı,0.0,Mazeret Yok!,1.0,0.0,0.0,29.0,20.0,408
1043,30.8,,,Karton Kapak,Kitap Kağıdı,0.0,Farkındalık ve Dönüşüm,0.0,0.0,0.0,4.0,4.0,80
1044,32.0,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Yeşil Dalga,0.0,0.0,0.0,3.0,51.0,208
1045,98.31,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Keşifler ve Kavrayışlar,1.0,0.0,0.0,67.0,21.0,392
1046,79.43,,,Karton Kapak,Kitap Kağıdı,0.0,Kurumsal İletişim Etkinliklerinin Mantığı,0.0,0.0,0.0,4.0,4.0,222
1047,56.25,,,Karton Kapak,Kitap Kağıdı,0.0,21 Günde Ne Kadar Değişebilirsin?,0.0,0.0,0.0,4.0,4.0,94
1048,93.75,3.0,3.0,Karton Kapak,1. Hm. Kağıt,65.0,Aşırı Kişisel,8.0,0.0,10.0,116.0,144.0,250
1049,60.0,,,Karton Kapak,Kitap Kağıdı,0.0,Doğal Olsun Sağlık Olsun Güzellik Olsun,1.0,0.0,0.0,9.0,5.0,238
1050,42.9,4.0,1.0,Karton Kapak,Kitap Kağıdı,84.0,Bellek Gücünü Artırma  Geliştirme,3.0,0.0,7.0,106.0,92.0,125
1051,103.13,3.0,3.0,Karton Kapak,Kitap Kağıdı,66.0,Liderlik Gönül İşidir,0.0,1.0,5.0,87.0,228.0,248
1052,46.8,3.0,1.0,Karton Kapak,Kitap Kağıdı,60.0,Suçluluk Psikolojisi,2.0,0.0,3.0,37.0,92.0,208
1053,32.9,,,Karton Kapak,Kitap Kağıdı,0.0,İnsanları İdare Etme Sanatı,0.0,0.0,0.0,21.0,16.0,104
1054,99.0,,,Karton Kapak,Kitap Kağıdı,0.0,Sen Biliyorsun,0.0,0.0,0.0,4.0,48.0,208
1055,35.75,3.0,1.0,Karton Kapak,Kitap Kağıdı,60.0,Temel Dini Bilgiler,0.0,0.0,0.0,8.0,17.0,128
1056,55.0,,,Karton Kapak,Kitap Kağıdı,0.0,Kocaların Gizli Hayatı / Hayatınızdaki Adam Hakkında Bilmeniz Gereken Her Şey,0.0,0.0,0.0,21.0,18.0,168
1057,39.0,,,Karton Kapak,Kitap Kağıdı,0.0,İçimdeki Küçük Huysuz İle Nasıl Baş Edebilirim?,0.0,0.0,0.0,6.0,4.0,76
1058,89.38,,,Karton Kapak,Kitap Kağıdı,0.0,Ve İnsan Uyanınca,1.0,0.0,0.0,5.0,16.0,382
1059,70.2,,,Karton Kapak,Kitap Kağıdı,0.0,Uyanış Yolculuğum,1.0,0.0,0.0,7.0,4.0,328
1060,51.35,1.0,1.0,Karton Kapak,Kitap Kağıdı,20.0,İş Bulma Sanatı,0.0,0.0,0.0,16.0,13.0,
1061,19.0,,,Karton Kapak,Kitap Kağıdı,0.0,Marka Benim,1.0,1.0,0.0,9.0,14.0,
1062,55.0,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Yaşam Taşı Kralsız Ülke,2.0,0.0,5.0,8.0,18.0,280
1063,76.0,3.0,1.0,Karton Kapak,Kitap Kağıdı,64.0,Durdurulamaz İletişimci Olmak,5.0,1.0,4.0,71.0,105.0,204
1064,194.35,4.0,1.0,Karton Kapak,Kitap Kağıdı,88.0,Aşk,1.0,0.0,1.0,52.0,57.0,368
1065,161.85,4.0,14.0,Karton Kapak,Kitap Kağıdı,84.0,Her Gün Bir Saat Nasıl Kazanılır,8.0,3.0,20.0,258.0,265.0,192
1066,75.0,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,"Ergenlerde, Benlik Saygısı  ve Dini Başa Çıkma",2.0,0.0,0.0,7.0,3.0,382
1067,35.1,4.0,,Karton Kapak,Kitap Kağıdı,80.0,Etkileyiciliğin Psikolojisi  Etkilemek İçin Kendini Gerçekleştir,1.0,0.0,0.0,21.0,27.0,184
1068,13.49,4.0,4.0,Karton Kapak,Kitap Kağıdı,80.0,Evliliğin Sayıları  Horlama Dışında Her Şey,7.0,1.0,4.0,34.0,35.0,288
1069,35.75,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Seni Seviyorum Allah’ım,0.0,0.0,2.0,10.0,25.0,64
1070,75.63,,,Karton Kapak,Kitap Kağıdı,0.0,Maksimum Dikkat Maksimum Odaklanma,0.0,0.0,0.0,12.0,3.0,304
1071,65.7,4.0,1.0,Karton Kapak,Kitap Kağıdı,80.0,Yaşama Sanatı Üzerine Başucu Notlarım,3.0,0.0,0.0,30.0,101.0,129
1072,130.0,5.0,2.0,Karton Kapak,1. Hm. Kağıt,100.0,Başarı Perspektifinden Masallarla Kariyer ve Girişimcilik Yolculuğu ,2.0,0.0,3.0,14.0,50.0,280
1073,80.0,4.0,1.0,Karton Kapak,Kitap Kağıdı,85.0,Beynin Gücü  Yaşlanırken Zihninizi Geliştirin,5.0,1.0,1.0,46.0,45.0,174
1074,233.35,4.0,63.0,Ciltli,Kitap Kağıdı,87.9,Güçlü Kal 365 Gün Hayata Tutun (Ciltli),69.0,9.0,128.0,1194.0,1821.0,408
1075,35.1,,,Karton Kapak,Kitap Kağıdı,0.0,Yol Nedir ve Nasıl Yürünür?,0.0,0.0,0.0,6.0,17.0,256
1076,47.6,,,Karton Kapak,Kitap Kağıdı,0.0,Gülümse,0.0,0.0,0.0,4.0,3.0,173
1077,75.4,5.0,1.0,Karton Kapak,Kitap Kağıdı,90.0,Yetişkinler İçin Aşk Kitabı,2.0,0.0,1.0,2.0,3.0,193
1078,36.4,4.0,21.0,Karton Kapak,Kitap Kağıdı,84.4,Mutluluk Projesi,9.0,2.0,17.0,354.0,243.0,352
1079,56.0,,,Karton Kapak,Kitap Kağıdı,0.0,"Ben, Her Şey",0.0,0.0,0.0,6.0,14.0,80
1080,31.43,,,Karton Kapak,Kitap Kağıdı,0.0,Sevgi ve Dostluk Kitabı,0.0,0.0,0.0,15.0,5.0,152
1081,83.0,,,Karton Kapak,Kitap Kağıdı,0.0,Gelişmelerle Gelişmek,0.0,0.0,0.0,3.0,8.0,158
1082,108.75,,,Karton Kapak,Kitap Kağıdı,0.0,"Mamaste  İçindeki Daha Gerçek,  Dengeli ve Mutlu Anneyi  Keşfedin",0.0,0.0,0.0,8.0,3.0,225
1083,46.8,,,Karton Kapak,Kitap Kağıdı,0.0,Nefes’ten Öz’e  Kendini Keşfetmek,0.0,0.0,0.0,2.0,3.0,192
1084,64.35,,,Karton Kapak,Kitap Kağıdı,0.0,Kıskançlık,0.0,0.0,0.0,2.0,3.0,208
1085,29.9,3.0,,Karton Kapak,Kitap Kağıdı,66.7,Başarının Sırrı  Mehmet Yayla’nın Hayat Öyküsü,1.0,0.0,3.0,40.0,126.0,96
1086,55.25,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Oralı Olmamak,0.0,1.0,4.0,28.0,108.0,116
1087,47.44,4.0,2.0,Karton Kapak,Kitap Kağıdı,70.0,Mutluluk Arayışı  Doyuma Yönelik Farkındalık Adımları ,1.0,1.0,4.0,81.0,75.0,196
1088,56.01,,,Karton Kapak,Kitap Kağıdı,0.0,Ölüm ve Yeniden Doğuş,0.0,0.0,0.0,7.0,7.0,185
1089,56.0,4.0,1.0,Karton Kapak,Kitap Kağıdı,73.3,Dünyamızı Nasıl Değiştiririz,4.0,0.0,2.0,37.0,27.0,152
1090,72.86,,,Karton Kapak,Kitap Kağıdı,0.0,Stresle Başetme ve Etkili İletişim,0.0,0.0,0.0,9.0,2.0,186
1091,85.0,,,Karton Kapak,1. Hm. Kağıt,0.0,Uygulamalarla Klasik ve Güncel Karar Verme Yöntemleri,0.0,0.0,0.0,4.0,1.0,178
1092,82.5,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,İnsan İçin İnsan,0.0,0.0,0.0,1.0,2.0,223
1093,35.75,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Montessori Yöntemiyle Pratik Yaşam Aktiviteleri  Oyuncaksız Oyunlar,0.0,0.0,0.0,3.0,2.0,176
1094,46.8,5.0,7.0,Karton Kapak,Kitap Kağıdı,93.8,Benim Kocam Çok Zor,3.0,0.0,13.0,182.0,167.0,167
1095,65.52,,,Karton Kapak,Kitap Kağıdı,0.0,Girişimcilik ve Kobi’ler  Kendi İşini Kurmak ve Yönetmek,2.0,0.0,0.0,6.0,2.0,138
1096,56.25,4.0,20.0,Karton Kapak,Kitap Kağıdı,86.1,Yaşamın Göremediğimiz Şifreleri,18.0,4.0,26.0,139.0,865.0,250
1097,94.9,,,Karton Kapak,Kitap Kağıdı,0.0,lskalanmış Meseleler,0.0,0.0,0.0,1.0,2.0,142
1098,44.0,,,Karton Kapak,Kitap Kağıdı,0.0,Farkındalık Bilinci,0.0,0.0,0.0,8.0,2.0,168
1099,82.0,,,Karton Kapak,1. Hm. Kağıt,0.0,Bilge Gibi Düşün,0.0,0.0,0.0,9.0,9.0,110
1100,66.69,,,Karton Kapak,Kitap Kağıdı,0.0,Dönüşümün Klavuzu,0.0,0.0,0.0,5.0,2.0,104
1101,55.0,,,Karton Kapak,Kitap Kağıdı,0.0,Dağıldın Kendinle Yüzleş,0.0,0.0,0.0,4.0,2.0,160
1102,194.35,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Pembe Beyin  Mavi Beyin Kız Ve Erkek Çocuklarda Beyin Gelişimi,2.0,0.0,1.0,45.0,31.0,544
1103,90.75,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Buluntu Kitap,0.0,0.0,2.0,14.0,8.0,176
1104,66.3,4.0,,Karton Kapak,Kitap Kağıdı,80.0,Son Kararınız mı ?,2.0,0.0,2.0,9.0,4.0,230
1105,60.78,3.0,1.0,Karton Kapak,Kitap Kağıdı,60.0,Kim Demiş Yapamazsın Diye? Yapabilirsin!,1.0,1.0,2.0,42.0,14.0,400
1106,61.0,4.0,,Karton Kapak,Kitap Kağıdı,80.0,Zirvedeki Hatırat,0.0,0.0,0.0,14.0,150.0,101
1107,88.9,,,Karton Kapak,Kitap Kağıdı,0.0,Günaydın Kılavuzu,0.0,0.0,0.0,2.0,1.0,372
1108,39.0,,,Karton Kapak,Kitap Kağıdı,0.0,Ben Sen’im,1.0,0.0,0.0,1.0,1.0,96
1109,77.0,4.0,3.0,Karton Kapak,Kitap Kağıdı,83.3,Uygulamalı Anlayarak Hızlı Okuma Teknikleri,3.0,2.0,5.0,27.0,71.0,272
1110,116.81,,,Karton Kapak,Kitap Kağıdı,0.0,Kendi Gerçeğine Uyan!,0.0,0.0,0.0,11.0,27.0,499
1111,167.0,5.0,2.0,Karton Kapak,Kitap Kağıdı,100.0,Kabul Et,4.0,0.0,2.0,24.0,86.0,368
1112,35.1,,,Karton Kapak,Kitap Kağıdı,0.0,Gerçek Nedir ve Nasıl Keşfedilir?,0.0,0.0,0.0,5.0,11.0,240
1113,51.8,,,Karton Kapak,Kitap Kağıdı,0.0,Aynadaki Yansıma,0.0,0.0,0.0,2.0,5.0,199
1114,61.0,5.0,,Karton Kapak,Kitap Kağıdı,,Gölgeni Parlat'ın Yansımaları ,2.0,0.0,0.0,6.0,57.0,98
1115,45.5,,,Karton Kapak,Kitap Kağıdı,0.0,Ruhumu Demliyorum,0.0,0.0,0.0,2.0,2.0,128
1116,59.4,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Kendi Geleceğini Yaratan İnsan Yaşama Sanatı                               ,2.0,1.0,2.0,38.0,118.0,342
1117,60.0,,,Karton Kapak,Kitap Kağıdı,0.0,Eyvah! Kız Çocuğum Büyüdü,0.0,0.0,0.0,0.0,1.0,180
1118,52.0,,,Karton Kapak,Kitap Kağıdı,,Vicdana Pusula,0.0,0.0,0.0,0.0,1.0,160
1119,50.05,,,Karton Kapak,Kitap Kağıdı,0.0,Ben Kimim?,0.0,0.0,0.0,6.0,1.0,128
1120,51.0,,,Karton Kapak,Kitap Kağıdı,0.0,Dipten Zirveye,0.0,0.0,0.0,11.0,13.0,76
1121,36.88,,,Karton Kapak,Kitap Kağıdı,0.0,Benden Bana,0.0,0.0,0.0,1.0,1.0,118
1122,118.3,,,Karton Kapak,Kitap Kağıdı,0.0,Öyküleştirilmiş Kişisel Gelişim Seti (4 Kitap),0.0,0.0,0.0,2.0,1.0,394
1123,54.31,,,Karton Kapak,Kitap Kağıdı,0.0,Merhaba Ruh,0.0,0.0,1.0,6.0,23.0,80
1124,51.56,5.0,,Karton Kapak,Kitap Kağıdı,93.3,Yaşam  Gördüğünün Ötesinde,0.0,0.0,6.0,39.0,57.0,288
1125,75.63,3.0,,Karton Kapak,Kitap Kağıdı,,Holistik Mutluluk  Mutluluk Yolu,1.0,0.0,0.0,19.0,19.0,232
1126,68.0,,,Karton Kapak,Kitap Kağıdı,0.0,İnsan Yetiştirme Sanatı,1.0,0.0,0.0,2.0,1.0,168
1127,48.0,,,Karton Kapak,Kitap Kağıdı,0.0,Ahsen,0.0,0.0,0.0,9.0,4.0,188
1128,46.8,,,Karton Kapak,Kitap Kağıdı,0.0,Sınırları Aşan İçsel Güç  Hayatınızı Dönüştüren Motivasyon Rehberi,0.0,0.0,0.0,9.0,1.0,97
1129,70.0,,,Karton Kapak,Kitap Kağıdı,0.0,Piyano Öğrenmenin Sırrı Bilinçaltınızda ,2.0,0.0,1.0,9.0,3.0,76
1130,37.81,,,Karton Kapak,Kitap Kağıdı,0.0,Sağlığımız ve İslam,0.0,0.0,0.0,3.0,2.0,144
1131,15.0,,,Karton Kapak,Kitap Kağıdı,0.0,Kalbi Sahibine Teslim Etmek,1.0,0.0,0.0,10.0,3.0,160
1132,60.45,,,Karton Kapak,Kitap Kağıdı,0.0,Sonsuz Uyumu Keşfet  Yoga ile Zihin Sağlığına Yolculuk,0.0,0.0,0.0,7.0,1.0,141
1133,138.0,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Muhteşem Akıl  En Büyük Emanet,0.0,0.0,0.0,13.0,23.0,336
1134,135.14,,,Karton Kapak,Kitap Kağıdı,0.0,Küçük Prens Gibi Nasıl Yaşarız? ,0.0,0.0,0.0,6.0,1.0,192
1135,100.38,,,Karton Kapak,Kitap Kağıdı,0.0,Papatya Dile Geldi 2 / Sen Bul Diye,0.0,0.0,0.0,1.0,1.0,192
1136,52.0,,,Karton Kapak,Kitap Kağıdı,0.0,Evlilikte Mutluluğun Sırları,1.0,0.0,0.0,20.0,7.0,182
1137,195.0,,,Karton Kapak,Kitap Kağıdı,0.0,Beynini Geliştir Kendini Yenile,0.0,1.0,0.0,14.0,1.0,200
1138,161.85,4.0,2.0,Karton Kapak,Kitap Kağıdı,86.7,Gündelik Hayatta Aydınlanma,4.0,0.0,1.0,50.0,39.0,184
1139,56.0,4.0,4.0,Karton Kapak,Kitap Kağıdı,85.7,Sihirli Mucizeler Bolluk Bereket Tezahürü,8.0,0.0,5.0,80.0,802.0,168
1140,57.06,3.0,2.0,Karton Kapak,Kitap Kağıdı,56.4,Yüzleşme,11.0,0.0,10.0,56.0,238.0,184
1141,72.0,4.0,11.0,Karton Kapak,Kitap Kağıdı,81.0,Hipnotik Öğrenme,18.0,0.0,15.0,253.0,369.0,256
1142,39.6,5.0,33.0,Karton Kapak,Kitap Kağıdı,92.4,Entella,33.0,2.0,96.0,307.0,904.0,137
1143,209.95,,,Karton Kapak,Kitap Kağıdı,0.0,Ethem Emin Nemutlu 4 Kitap Set,1.0,0.0,1.0,46.0,48.0,
1144,40.76,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,İste Olsun  Daha Doyumlu Bir Hayata Davet,2.0,2.0,0.0,6.0,198.0,120
1145,35.1,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Teşekkür Ederim ,0.0,0.0,2.0,7.0,59.0,128
1146,68.75,4.0,3.0,Karton Kapak,Kitap Kağıdı,88.6,Niksen  Hollandalıların Hiçbir Şey Yapmama Sanatı,7.0,1.0,3.0,93.0,75.0,215
1147,32.4,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Kadın Ayrımcılığına Hayır,5.0,0.0,9.0,127.0,96.0,106
1148,103.2,5.0,2.0,Karton Kapak,Kitap Kağıdı,100.0,Kırmızı Karınca 3 / Hayalimdeki Okul,5.0,0.0,6.0,70.0,339.0,264
1149,126.0,,,Karton Kapak,Kitap Kağıdı,0.0,Zen  Büyük Patlama,2.0,0.0,0.0,71.0,39.0,280
1150,76.43,,,Karton Kapak,Kitap Kağıdı,0.0,Myung Sung: Kore Yaşam Sanatı,1.0,1.0,0.0,35.0,30.0,192
1151,46.8,5.0,,Karton Kapak,Kitap Kağıdı,100.0,Etki Kitabı,2.0,0.0,0.0,30.0,28.0,152
1152,105.0,,,Karton Kapak,Kitap Kağıdı,0.0,Kültürlerarası İletişimde İDİ-Modeli  İkili Konuşmaların Kuram ve Pratiği,0.0,0.0,0.0,6.0,46.0,170
1153,73.15,,,Karton Kapak,Kitap Kağıdı,0.0,Zenginliğin Bilinçaltı Şifreleri,0.0,0.0,0.0,32.0,30.0,133
1154,28.0,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Derviş  Aşkın Yolculuğu,1.0,0.0,0.0,16.0,61.0,128
1155,67.2,4.0,3.0,Karton Kapak,Kitap Kağıdı,87.1,Başarılı ve Güzel Konuşma Sanatı,19.0,1.0,18.0,162.0,394.0,246
1156,65.31,,,Karton Kapak,Kitap Kağıdı,0.0,Kendini Bilme,3.0,0.0,1.0,19.0,28.0,376
1157,99.2,3.0,6.0,Karton Kapak,Kitap Kağıdı,65.7,Modern Delilik  İçlerinden Biri Tarafından Yazılan  Akıl Hastalarıyla Birlikte Yaşama Kılavuzu,83.0,6.0,22.0,875.0,298.0,276
1158,66.0,5.0,3.0,Karton Kapak,Kitap Kağıdı,,Ruhsal Haritam  Tohumdan Çatlamak,1.0,0.0,4.0,35.0,119.0,256
1159,160.56,,,Karton Kapak,Kitap Kağıdı,0.0,Neşe  İçten Gelen Mutluluk,1.0,0.0,1.0,128.0,51.0,232
1160,133.0,5.0,11.0,Karton Kapak,Kitap Kağıdı,92.7,Barışın Anatomisi,27.0,3.0,18.0,323.0,651.0,296
1161,80.0,4.0,1.0,Karton Kapak,Kitap Kağıdı,85.0,Bir Gün Mutlaka ,11.0,4.0,7.0,68.0,407.0,132
1162,32.4,5.0,1.0,Karton Kapak,Kitap Kağıdı,100.0,Kuantum Psikolojisi,8.0,0.0,2.0,63.0,121.0,144
1163,50.05,4.0,,Karton Kapak,Kitap Kağıdı,85.0,Nasıl Düşünürsen Öyle Yaşarsın,4.0,0.0,0.0,37.0,23.0,208
1164,72.0,5.0,2.0,Karton Kapak,Kitap Kağıdı,100.0,Yeme Bağımlılığı ,3.0,2.0,1.0,34.0,57.0,128
1165,60.06,5.0,15.0,Karton Kapak,Kitap Kağıdı,94.2,Limitsiz Yaşam,23.0,0.0,21.0,122.0,442.0,224
1166,56.0,5.0,9.0,Karton Kapak,Kitap Kağıdı,100.0,Hayat O Kadar Uzun ki,22.0,4.0,13.0,61.0,218.0,304
